order_item_id,order_id,product_id,quantity,selling_price
2962,1848,62,1,39827.11
2963,941,24,2,15351.14
2964,1005,94,2,51909.87
2965,44,40,2,70853.67
2966,1675,51,5,15270.49
2967,294,10,4,19845.73
2968,1862,83,4,8287.63
2969,1079,18,1,48381.49
2970,774,50,1,9068.83
2971,28,98,1,10833.67
2972,1578,11,3,11667.06
2973,1285,77,1,63453.31
2974,20,14,5,58968.68
2975,694,91,1,16424.03
2976,984,98,5,71422.51
2977,1671,21,3,26739.98
2978,317,32,1,43618.06
2979,548,81,5,10108.12
2980,1690,6,1,43706.98
2981,211,66,4,11603.25
2982,1869,29,1,18365.01
2983,790,19,3,52531.56
2984,463,88,4,55034.27
2985,1465,15,4,13812.86
2986,226,29,1,76529.38
2987,578,46,1,49370.03
2988,243,47,1,71677.24
2989,1239,20,2,34460.68
2990,686,77,2,54449.83
2991,308,86,3,50092.23
2992,588,45,1,21905.13
2993,1023,85,3,74649.68
2994,1661,92,1,63170.83
2995,1765,20,2,25823.4
2996,800,58,4,65226.59
2997,232,74,4,76777.95
2998,571,19,1,26046.36
2999,262,24,4,28401.92
3000,1013,55,4,55564.64
3001,848,78,3,11315.24
3002,1934,84,2,30838.86
3003,1126,64,5,42840.52
3004,1091,69,2,30953.79
3005,1190,92,4,42296.59
3006,1591,89,2,56335.54
3007,482,47,1,16500.39
3008,1743,3,3,44801.45
3009,1962,18,1,5047.32
3010,716,47,2,23786.37
3011,296,71,4,19626.04
3012,1696,29,1,59834.53
3013,241,90,2,30382.62
3014,54,90,4,29922.23
3015,1437,14,5,6178.49
3016,1716,77,2,2704.8
3017,749,19,1,19829.15
3018,26,73,4,12231.46
3019,374,61,2,59923.14
3020,1431,39,4,33097.34
3021,691,57,1,23154.49
3022,320,8,1,48451.64
3023,356,65,2,1165.15
3024,1706,55,4,44465.23
3025,1699,34,5,40298.23
3026,1453,30,4,74535.58
3027,557,12,5,30390.55
3028,1948,17,2,32211.07
3029,115,29,4,14939.39
3030,1528,72,5,67383.53
3031,1673,89,4,38349.08
3032,1337,83,4,66231.12
3033,338,7,3,51836.78
3034,399,35,1,8619.68
3035,743,78,3,2534.49
3036,578,21,5,8784.22
3037,434,77,1,60593.76
3038,634,25,5,16376.56
3039,1904,5,2,21751.69
3040,1168,73,1,45229.02
3041,1619,62,1,4128.5
3042,191,40,1,78448.17
3043,1540,37,4,40166.22
3044,645,97,4,58136.34
3045,1995,17,1,26705.06
3046,1837,95,5,8348.93
3047,1654,100,2,2186.72
3048,1631,49,4,47031.75
3049,1745,5,3,13148.47
3050,1398,60,1,70849.75
3051,192,92,2,70785.84
3052,1654,88,2,61574.41
3053,330,65,5,79383.63
3054,1247,84,5,74438.11
3055,700,58,2,27318.95
3056,738,80,4,3488.03
3057,1460,100,4,19356.12
3058,1251,78,1,76652.85
3059,1162,81,4,8062.26
3060,31,19,3,43905.74
3061,1985,12,4,7799.89
3062,643,22,3,13168.36
3063,574,74,3,28462.47
3064,146,23,4,20857.14
3065,970,33,4,52127.28
3066,288,16,5,39213.24
3067,745,37,4,32898.95
3068,1270,88,2,35432.97
3069,1050,80,3,30081.54
3070,1398,53,5,36171.35
3071,1797,88,1,49761.91
3072,1319,8,2,56068.7
3073,1149,2,2,68287.86
3074,596,49,2,45738.66
3075,1749,10,2,31240.37
3076,947,86,1,28109.36
3077,960,83,5,72039.08
3078,953,14,1,14666.79
3079,222,51,4,16196.84
3080,674,9,3,27590.16
3081,1238,63,2,56271.58
3082,976,15,3,36528.92
3083,1117,20,4,11896.45
3084,438,41,5,2795.46
3085,1232,100,4,5272.3
3086,1656,47,4,78290.3
3087,438,7,2,69480.24
3088,1952,98,4,21805.89
3089,1302,23,1,11595.51
3090,561,52,1,24076.44
3091,1459,58,4,42123.8
3092,1372,34,2,66493.76
3093,190,55,3,77079.25
3094,609,22,2,28136.32
3095,859,62,4,42978.85
3096,1606,21,4,28567.98
3097,1420,74,4,65893.35
3098,1149,77,2,6500.35
3099,1368,75,5,11824.99
3100,1361,94,3,1429.69
3101,1837,59,2,40104.82
3102,649,15,4,21244.37
3103,1480,1,4,75481.9
3104,1756,17,4,51220.64
3105,1185,13,1,17723.23
3106,385,54,5,62017.44
3107,1231,49,2,28041.42
3108,1951,25,5,76420.83
3109,759,47,1,24363.97
3110,629,65,1,56034.58
3111,1329,59,4,33006.83
3112,722,70,4,41995.63
3113,1567,43,1,74129
3114,940,55,3,14397.54
3115,1219,21,5,35038.33
3116,584,85,4,50837.35
3117,1438,80,1,79629.45
3118,1651,14,1,52074.08
3119,1263,53,1,39862.47
3120,1540,80,5,8245.26
3121,910,65,5,64526.89
3122,1368,38,4,17185.13
3123,1592,59,5,30671.06
3124,401,61,1,28242.91
3125,1626,60,4,72666.09
3126,1321,91,4,905.13
3127,768,29,5,22902.27
3128,1802,85,3,24798.52
3129,1849,54,2,630.36
3130,1862,54,1,1536.75
3131,315,48,5,65655.74
3132,1229,41,3,13880.74
3133,1172,56,2,44591.44
3134,802,25,5,51660.42
3135,1697,7,5,34498.46
3136,1924,82,4,78194.24
3137,356,52,3,41525.98
3138,896,30,1,56887.98
3139,259,65,1,50624.85
3140,1607,51,3,67034.83
3141,326,42,2,7731.38
3142,53,56,1,50421.86
3143,1216,20,1,49561.54
3144,1114,11,5,30776.67
3145,1521,94,2,78677.11
3146,1300,81,3,15167.45
3147,1337,29,3,15747.16
3148,1722,32,4,61699.21
3149,1351,7,3,6911.18
3150,295,81,1,51178.41
3151,1187,14,1,36891.48
3152,1221,16,1,11603.28
3153,537,24,1,6466.3
3154,1730,47,2,31445.78
3155,1006,3,4,6163
3156,1965,81,1,17059.59
3157,860,49,3,50793.08
3158,924,21,2,24109.77
3159,1851,23,5,50606.71
3160,1751,5,1,78079.5
3161,711,62,5,48118.43
3162,11,21,5,59412.24
3163,1898,16,2,48606.03
3164,1098,3,5,41085.05
3165,313,28,3,9447.64
3166,445,4,3,11342.63
3167,171,94,2,21625.97
3168,987,26,1,28078.7
3169,1130,84,3,37522.39
3170,1657,64,4,41157.73
3171,820,25,3,14083.87
3172,1408,92,3,76960.14
3173,211,75,5,25132.33
3174,1627,27,4,34846.69
3175,914,55,5,59841.22
3176,1671,41,5,8871.46
3177,785,55,2,45500.22
3178,766,81,1,36116.45
3179,1822,5,5,20468.17
3180,840,38,5,66185.91
3181,1322,68,3,32044.04
3182,235,24,3,34521.13
3183,381,46,2,6088.43
3184,1346,48,3,11858.66
3185,644,16,1,25690.55
3186,23,92,3,17336.66
3187,1163,42,2,45061.75
3188,790,37,5,17209.36
3189,446,14,5,22459.46
3190,1245,86,1,46042.69
3191,1324,54,4,25626.33
3192,656,26,2,4256.88
3193,1012,64,1,79222.7
3194,863,16,1,36385.97
3195,1232,42,5,30812.74
3196,1181,3,3,1720.55
3197,1605,74,1,72956.96
3198,583,17,4,3248.55
3199,1093,68,1,27188.97
3200,34,9,4,7880.05
3201,1644,54,3,22190.48
3202,1544,45,4,6656.45
3203,1587,41,4,49100.96
3204,806,39,4,39617.93
3205,1313,16,3,75033.99
3206,211,4,2,4111.39
3207,22,18,1,79484.17
3208,1765,89,4,18338.4
3209,181,25,3,65345.97
3210,1101,1,1,20996.11
3211,1608,6,1,4124.87
3212,624,10,3,26546.52
3213,1255,49,3,55982.59
3214,1895,18,5,37016.29
3215,259,41,2,60315.88
3216,1819,53,4,53557.35
3217,1069,68,2,46356.41
3218,1355,63,3,25955.34
3219,1497,62,2,7615.41
3220,1570,38,1,28433.87
3221,1712,32,2,55687.72
3222,154,64,1,17233.3
3223,1374,28,4,65534.36
3224,385,63,1,27432.88
3225,1668,76,5,41259.01
3226,642,98,3,56767.44
3227,1343,20,5,8720.14
3228,267,29,3,31029.39
3229,927,80,5,16479.75
3230,820,25,1,22442.72
3231,337,88,3,76133.12
3232,1183,83,1,12037.99
3233,1795,14,1,19471.83
3234,1832,59,2,21559.51
3235,976,85,5,36374.48
3236,544,16,5,6999.12
3237,884,28,2,31934.16
3238,883,66,3,4535.62
3239,559,48,1,4215.01
3240,784,94,4,15755.35
3241,388,52,2,47644.72
3242,1085,78,4,41632.89
3243,224,88,1,51812.69
3244,1964,15,2,9479.48
3245,1834,5,5,21513.41
3246,135,69,1,22253.12
3247,1808,80,4,31534.07
3248,208,29,3,39764.18
3249,351,27,3,51059.87
3250,1446,77,3,58789.42
3251,194,24,5,72649.26
3252,1275,62,3,68248.35
3253,1409,31,2,25413.47
3254,143,22,2,26771.78
3255,933,19,1,53381.7
3256,877,43,1,14446.95
3257,541,10,2,54431.47
3258,1748,2,5,28364.85
3259,971,75,1,39217.1
3260,507,61,1,3899.57
3261,36,73,3,66877.11
3262,1076,65,2,60471.9
3263,1588,13,1,24575.8
3264,1508,43,4,39404.75
3265,719,70,3,53172.66
3266,520,47,4,1379.82
3267,723,39,3,71341.38
3268,1587,85,5,38902.08
3269,553,88,5,58337.78
3270,43,19,4,68543.36
3271,1351,19,3,39976.23
3272,501,74,4,28944.77
3273,1525,12,2,73674.59
3274,774,82,1,77245.61
3275,1797,81,5,71966.94
3276,921,68,2,21444.15
3277,1391,45,3,31463.79
3278,855,36,3,15487.64
3279,1187,67,3,66782.47
3280,252,56,4,45462
3281,1624,45,3,9081.19
3282,18,64,2,37464.5
3283,308,67,3,50015.47
3284,1361,21,3,39098.94
3285,133,38,1,36471.5
3286,446,37,5,10136.83
3287,1001,40,1,34595.73
3288,1353,1,1,20338.25
3289,718,37,5,53325.48
3290,1575,72,2,76307.71
3291,1461,35,2,79673.37
3292,403,56,5,73484.31
3293,596,29,1,38011.27
3294,727,32,4,33977.29
3295,1981,13,3,73638.47
3296,1223,40,2,45242.44
3297,1391,42,5,11391.36
3298,1573,26,3,11113.55
3299,1136,26,3,24607.19
3300,609,73,4,43801.7
3301,770,56,1,11346.21
3302,906,89,3,40453.07
3303,1404,92,3,37628.8
3304,876,60,4,76926.32
3305,945,4,5,2404.84
3306,1571,54,1,60540.76
3307,1260,39,2,46550.7
3308,765,17,5,43597.58
3309,1159,38,1,60499.21
3310,805,17,4,53704.31
3311,948,98,5,36978.59
3312,112,11,1,21831.94
3313,1331,14,3,47667.87
3314,1684,38,5,38671.99
3315,679,8,1,59314.69
3316,1382,66,1,56214.34
3317,1058,19,5,59310.8
3318,1015,18,2,71634.67
3319,1311,20,3,50369.69
3320,1473,1,4,50005.01
3321,412,15,1,301.85
3322,1237,16,5,8019.03
3323,419,14,4,2264.11
3324,1036,57,4,4734.56
3325,250,39,4,38851.45
3326,377,31,5,21042.64
3327,1255,88,4,68786.32
3328,1264,16,4,11954.84
3329,45,24,2,65537.44
3330,1347,31,2,41066.75
3331,1433,70,2,38248.82
3332,594,38,1,76738.59
3333,1010,48,3,31476.78
3334,1429,14,4,33525.65
3335,871,19,1,22887.75
3336,247,73,4,1177.27
3337,621,5,5,35724.01
3338,1860,46,2,37591.2
3339,1481,59,3,1025.87
3340,325,46,5,68509.41
3341,1031,27,3,72232.28
3342,1076,50,5,5301.43
3343,1344,20,3,52576.89
3344,1154,44,4,57299.03
3345,1612,18,3,62860.39
3346,1349,39,4,5735.35
3347,1719,83,4,30307.86
3348,967,78,2,46209.3
3349,1900,65,5,20959.31
3350,1430,42,5,76428.01
3351,713,75,5,66440.94
3352,139,6,1,68205.89
3353,326,30,1,53320.3
3354,1023,87,4,26094.65
3355,475,99,2,8701.92
3356,1804,23,4,60537.37
3357,861,9,1,49067.72
3358,235,5,1,35488.82
3359,767,78,1,73906
3360,658,14,4,30396.03
3361,1306,74,5,16217.83
3362,518,63,4,54403.27
3363,462,26,2,34893.82
3364,1083,25,1,46693
3365,1289,86,1,16521.11
3366,1659,18,1,28956.01
3367,836,73,5,69198.95
3368,698,24,5,39844.18
3369,1705,27,5,66256.79
3370,1026,46,3,49591.77
3371,1145,18,1,35277.58
3372,1281,49,1,45660.45
3373,261,67,3,8341.77
3374,1022,30,1,48237.72
3375,678,3,2,65758.83
3376,594,33,4,56349.88
3377,140,21,3,6258.74
3378,1179,31,5,74564.18
3379,1025,40,4,49605
3380,1119,90,1,46745.97
3381,1919,34,1,2871.3
3382,864,34,2,26961.94
3383,1567,8,2,16576.39
3384,1673,94,3,73955.69
3385,1359,8,2,39635.34
3386,1650,73,5,56335.34
3387,1568,5,3,78489.17
3388,1946,54,5,59220.36
3389,1904,11,5,38457.09
3390,266,35,1,8592.68
3391,1018,65,2,52130.86
3392,884,62,3,62587.88
3393,1795,30,1,74519.35
3394,54,100,2,42873.61
3395,1762,49,1,44332.93
3396,107,50,4,55725.61
3397,881,90,4,44097.73
3398,237,57,1,71801.59
3399,1851,48,3,15732.56
3400,895,8,2,18792.06
3401,1206,2,2,33220.32
3402,1542,69,5,3947.64
3403,1643,2,2,65064.96
3404,157,8,2,35251.9
3405,579,6,3,28167.5
3406,1342,32,3,10637.38
3407,815,62,1,52629.25
3408,157,33,5,16706.12
3409,1445,95,3,71840.92
3410,1759,29,4,57135.77
3411,1929,47,5,23625.87
3412,1339,32,5,71469.38
3413,654,90,5,40423.6
3414,111,45,4,56527.48
3415,1274,63,3,6551.15
3416,1868,18,5,18672.71
3417,1520,71,2,10082.02
3418,1485,19,1,78238.4
3419,1431,57,4,76256.68
3420,44,64,1,21841.8
3421,1205,50,3,66225.15
3422,174,8,3,68408.57
3423,787,64,1,69061.99
3424,788,57,1,18187.54
3425,777,24,4,42738.61
3426,1353,40,1,43460.47
3427,713,4,5,60430.9
3428,689,34,5,17557.57
3429,57,44,5,34894.86
3430,876,94,1,64648.52
3431,1134,50,3,68722.57
3432,1921,69,4,34078.65
3433,1473,73,5,21029.03
3434,1967,49,4,59726.02
3435,1894,31,2,72643.69
3436,575,88,3,7116.29
3437,512,99,5,23876.25
3438,1170,51,1,49358.12
3439,741,35,3,62658.38
3440,1660,99,5,1282.43
3441,629,73,3,66928.18
3442,1736,23,4,37178.12
3443,901,2,4,3248.2
3444,735,62,5,17661.05
3445,120,75,1,22331.72
3446,1250,71,3,76276.47
3447,903,24,3,61347.35
3448,566,34,4,10438.63
3449,1291,23,2,69736.76
3450,1344,7,2,9420.39
3451,79,24,5,68886.45
3452,1188,41,1,44405.6
3453,467,8,3,78029
3454,34,87,3,43372.18
3455,92,77,2,28172.45
3456,159,65,4,9319.65
3457,159,31,2,26264.39
3458,761,88,4,5989.04
3459,874,37,2,2267.16
3460,1244,47,3,78014.38
3461,1838,84,3,37812.6
3462,1994,38,5,2782.25
3463,755,6,3,74444.59
3464,1868,76,1,8765.7
3465,434,41,5,57345.71
3466,1520,66,5,57112.37
3467,1925,28,4,66507.92
3468,67,85,2,30671.85
3469,1330,11,1,76701.43
3470,460,73,5,79824.69
3471,1291,71,4,43254.7
3472,249,68,1,48685.03
3473,1351,68,5,35448.09
3474,552,25,5,23656.31
3475,500,43,2,63979.77
3476,742,30,4,25389.87
3477,1992,15,2,35766.1
3478,1962,53,3,6650.3
3479,1148,65,1,73195.45
3480,1339,62,5,18657.88
3481,1611,54,2,45675.58
3482,1694,17,5,19821.03
3483,1863,53,5,53371.44
3484,1241,34,3,27522.27
3485,242,11,4,33854.5
3486,304,74,4,50719.59
3487,1583,26,2,70148.53
3488,32,22,1,33663.46
3489,1568,71,4,59504.46
3490,259,5,4,2206.34
3491,342,10,2,41336.3
3492,1085,50,4,28542.11
3493,824,90,5,19541.36
3494,601,16,3,71823.88
3495,1840,44,5,48816.97
3496,221,93,1,6177.08
3497,1886,46,4,72879.74
3498,1292,58,4,23355.5
3499,978,90,2,58754.42
3500,1483,99,5,73331.45
3501,1919,66,1,12433.83
3502,16,76,5,29777.95
3503,1330,59,4,25837.82
3504,362,66,5,22559.18
3505,1584,13,2,23997.68
3506,699,7,5,41557.91
3507,1076,75,5,67571.01
3508,874,37,3,30909.2
3509,1551,23,2,3641.17
3510,1936,95,2,34612.85
3511,570,74,5,25354.08
3512,712,37,2,9747.52
3513,561,63,4,18122.58
3514,347,37,3,79106.8
3515,1544,14,2,53413.76
3516,289,13,2,44306.43
3517,1042,97,2,2478.8
3518,1849,6,5,43170.9
3519,400,1,4,66649.61
3520,53,48,2,22761.45
3521,1942,74,4,58646.53
3522,1067,17,4,23805.84
3523,225,92,1,35718.08
3524,886,64,3,7222.05
3525,281,36,1,77483.63
3526,1646,11,2,58269.72
3527,670,21,5,27025.37
3528,929,81,5,53863.89
3529,152,91,3,71413.12
3530,79,56,1,74608.73
3531,1627,67,3,15473.77
3532,1144,85,1,75948.85
3533,1285,2,2,11207.91
3534,771,29,2,21442.3
3535,311,63,2,58763.79
3536,579,17,2,50890.39
3537,182,67,2,553.86
3538,138,63,5,49013.01
3539,1455,23,1,33626.3
3540,539,79,4,50591.8
3541,481,82,3,38892.38
3542,1346,24,3,67302.14
3543,1793,38,4,39369.69
3544,1291,51,5,28762.09
3545,986,38,1,17747.76
3546,1973,97,3,33740.64
3547,916,42,2,53093.73
3548,238,23,4,76517.35
3549,1353,15,3,55847.4
3550,1444,17,4,67256.63
3551,1770,63,5,33135.63
3552,481,4,3,21652.53
3553,441,53,1,45110.91
3554,662,34,3,33073.96
3555,1657,57,4,32073.76
3556,1869,7,3,38993.78
3557,449,44,1,24887.3
3558,840,29,5,70086.07
3559,1098,27,1,75844.86
3560,1257,79,3,10597.46
3561,1106,3,1,64251.31
3562,185,100,3,73003.62
3563,1571,99,5,5357.14
3564,101,67,2,29158.19
3565,407,21,5,31822.45
3566,1471,30,3,64161.45
3567,1866,48,3,33246.6
3568,1133,94,2,75218.1
3569,74,3,5,8469.9
3570,815,63,1,12807.56
3571,618,4,2,50633.97
3572,1410,32,1,22013.92
3573,254,49,4,10755.1
3574,1517,35,1,6398.21
3575,1034,93,4,1905.29
3576,1521,70,5,73541.27
3577,196,95,5,63470.81
3578,398,78,3,62845.31
3579,871,66,1,24380.67
3580,940,26,1,21361.32
3581,1344,74,4,30312.48
3582,880,12,2,77359.84
3583,1149,36,4,22967.51
3584,1440,69,5,19794.74
3585,36,64,4,76130.15
3586,1563,70,1,36344.95
3587,1184,4,4,61764.1
3588,916,48,4,45182.32
3589,1317,40,3,11757.57
3590,1291,11,1,45001.57
3591,426,63,5,20221.53
3592,290,52,5,67093.21
3593,1072,93,5,60917.35
3594,121,99,4,20385.3
3595,638,95,3,66794.58
3596,75,42,5,48017.79
3597,1785,1,3,55323.67
3598,1547,72,4,43782.42
3599,642,84,2,25949.49
3600,1452,62,5,44517.14
3601,1515,94,1,73721.06
3602,872,90,1,30241.18
3603,1551,2,2,41738.14
3604,249,22,2,35175.82
3605,1991,15,1,70873.58
3606,1015,22,5,39128.31
3607,1534,71,4,32131.63
3608,608,16,4,79659.82
3609,1475,87,3,41940.66
3610,1260,48,5,52121.59
3611,290,38,5,54895.4
3612,1645,79,3,41693.57
3613,515,61,4,17085.19
3614,677,96,2,13388.79
3615,1465,61,1,25618.74
3616,368,20,4,5642.73
3617,12,40,2,16180.63
3618,193,69,4,26682.5
3619,126,80,4,47677.02
3620,137,45,5,70701.45
3621,707,81,1,74251
3622,563,37,4,46881.13
3623,627,48,5,61428.01
3624,1914,33,5,43418.05
3625,1351,26,1,47532.34
3626,211,94,2,22613.85
3627,539,73,1,10397.32
3628,1070,76,4,26612.77
3629,1582,76,5,22394.83
3630,1654,95,5,53578.2
3631,970,27,2,511.86
3632,475,28,1,74383.91
3633,1260,19,2,13435.03
3634,1792,1,3,6498.66
3635,1987,7,2,41081.91
3636,901,55,4,26368.02
3637,1025,98,1,19488.6
3638,806,49,4,56586.69
3639,728,40,5,25561.66
3640,161,78,2,76441.2
3641,1937,82,3,56993.41
3642,1721,56,5,35498.25
3643,1424,33,1,44764.04
3644,892,84,3,14486.59
3645,1774,47,4,61727.36
3646,709,94,4,17337.26
3647,1147,25,4,30123.21
3648,1912,96,1,15907.14
3649,740,68,2,746.48
3650,636,43,1,72908.95
3651,1876,33,5,73747.65
3652,1243,35,1,51882.28
3653,1315,62,4,3799.22
3654,1425,91,3,22150.65
3655,118,74,1,69094.87
3656,1900,61,5,50688.53
3657,1005,23,4,60068.9
3658,1327,97,5,64651.23
3659,79,48,1,49148.76
3660,1461,20,2,69710.78
3661,270,11,4,66773.94
3662,245,8,4,51106.01
3663,128,41,1,68672.86
3664,569,25,5,59074.05
3665,682,87,3,71848.6
3666,347,76,3,41451.33
3667,1927,86,4,33484.38
3668,1368,86,1,5475.91
3669,1690,98,5,12055.86
3670,547,11,2,35637.89
3671,565,78,2,55189.72
3672,839,23,1,25098.81
3673,1149,45,1,27512.76
3674,1164,90,1,45424.29
3675,949,12,1,73464.48
3676,374,94,1,15096.01
3677,1211,81,1,61406.79
3678,1616,2,2,51143.27
3679,943,11,2,24829.25
3680,1395,83,2,59867.45
3681,1512,17,3,4549.82
3682,1446,37,2,22532.38
3683,1158,41,4,18308.04
3684,386,35,2,14414.83
3685,605,34,4,21383.25
3686,1004,46,5,29278.97
3687,1582,83,5,36137.95
3688,1293,88,2,3226.47
3689,1710,75,4,12708.63
3690,1165,27,4,27948.65
3691,1661,88,3,16832.52
3692,1433,65,5,66438.66
3693,1627,35,1,41206.81
3694,432,34,2,37573.75
3695,65,15,5,52768.07
3696,382,61,2,37538.58
3697,662,48,5,30418.44
3698,1206,5,3,56191.68
3699,1290,46,1,12951.41
3700,974,43,3,51935.14
3701,206,24,3,24709.17
3702,957,70,2,60237
3703,900,79,4,47606.91
3704,1423,56,4,38042.69
3705,499,33,3,48194.07
3706,989,87,4,24222.81
3707,1989,30,5,8895.07
3708,873,100,3,76331.36
3709,821,76,1,13371.87
3710,341,39,5,77228.28
3711,1931,68,2,76133.06
3712,1164,97,2,10651.3
3713,683,7,1,24948.1
3714,1569,19,3,36858.47
3715,339,59,1,52790.11
3716,411,23,3,24808.88
3717,379,31,2,35091.95
3718,1484,32,2,54870.67
3719,1732,100,3,693.1
3720,327,45,1,37821.82
3721,1407,51,2,73051.79
3722,1369,49,4,56585.06
3723,1563,13,4,10540.64
3724,1563,18,4,61927.86
3725,1840,37,4,47875.03
3726,1094,10,3,39217.25
3727,1517,76,1,17968.02
3728,1247,23,2,29718.87
3729,697,65,1,48961.15
3730,1540,51,1,51751.51
3731,283,64,2,3825.56
3732,619,56,1,27364.06
3733,1340,24,4,12313.58
3734,638,50,4,3074.68
3735,1964,54,2,13333.37
3736,1398,67,1,37353.34
3737,170,45,1,52571.73
3738,829,2,2,25725.35
3739,1177,65,4,54997
3740,24,63,4,33968.83
3741,112,39,4,20913.33
3742,1299,15,5,64626.87
3743,1861,58,5,30013.18
3744,970,92,3,67579.22
3745,1991,47,1,62902.93
3746,869,69,4,69663.05
3747,164,20,1,27167.12
3748,1914,91,5,20848.57
3749,1055,79,4,34959.58
3750,952,37,1,9986.65
3751,1003,59,3,4289.86
3752,1228,88,3,20409.45
3753,692,87,3,61415.65
3754,49,70,3,14543.64
3755,731,54,1,35906.58
3756,610,82,1,47782.58
3757,732,94,1,42641.1
3758,812,32,2,6997.53
3759,194,17,2,50742.73
3760,883,36,3,77755.67
3761,1412,80,2,73525.38
3762,1851,94,5,45653.74
3763,84,10,3,30010.79
3764,301,78,1,30737.47
3765,1486,11,3,74216.01
3766,1535,39,4,32237.95
3767,377,96,3,57810.04
3768,1522,11,4,77222.26
3769,1626,25,5,21098.77
3770,621,79,5,43269.86
3771,1626,32,1,30125.64
3772,969,28,4,22199.5
3773,1411,100,2,22364.25
3774,1376,6,5,32073.05
3775,372,87,3,22031.55
3776,834,27,1,62628.43
3777,1346,17,3,21583.15
3778,1227,82,3,8041.67
3779,461,3,3,17917.3
3780,1253,37,5,66208.91
3781,1205,54,5,26500.54
3782,797,61,5,1300.61
3783,698,41,3,65862.51
3784,311,60,4,17086.8
3785,1429,22,4,20677.7
3786,67,85,5,77426.57
3787,1294,63,5,78799.29
3788,171,27,5,29723.56
3789,598,97,3,36283.48
3790,958,4,2,50100.56
3791,342,80,3,45320.93
3792,851,98,1,60184.66
3793,582,72,4,79176.52
3794,769,69,2,30459.78
3795,1944,16,1,31840.25
3796,433,15,5,23360.11
3797,1772,21,4,44139.61
3798,721,97,2,33627.95
3799,1228,36,3,61707.82
3800,1291,14,3,40332.68
3801,1091,51,2,68765.81
3802,1014,97,4,23115.79
3803,1894,58,2,73934.67
3804,364,52,3,564.99
3805,1700,43,4,52597.39
3806,1400,13,4,46537.58
3807,857,54,4,15352.33
3808,60,80,2,11343.19
3809,1270,65,1,48084.58
3810,1500,53,1,26203.12
3811,512,22,5,50150.96
3812,1402,12,3,2109.75
3813,1232,84,4,44297.97
3814,1769,25,2,36783.18
3815,1481,31,2,37930.86
3816,1460,26,3,10871.21
3817,133,4,2,46333.9
3818,941,32,5,35658.16
3819,496,23,4,40166.13
3820,228,78,3,69804.21
3821,1862,21,2,37137.31
3822,1972,9,1,59963.1
3823,1397,87,4,69403.9
3824,963,50,1,62707.51
3825,1962,34,5,9941.26
3826,1591,78,5,57265.71
3827,899,62,1,23648.16
3828,816,93,1,29259.85
3829,1468,66,4,34457.51
3830,255,14,2,67810.51
3831,1553,75,1,57841.94
3832,751,53,3,11612.42
3833,498,62,2,21380.26
3834,676,83,1,36820.89
3835,1453,63,2,60630.35
3836,702,38,4,26652.7
3837,923,90,3,45587.03
3838,1218,5,2,12096.51
3839,591,4,2,70448.6
3840,1155,47,3,24740.02
3841,1467,21,5,50820.4
3842,974,92,4,53959.31
3843,317,96,2,11977.13
3844,599,50,3,51048.96
3845,58,28,5,24444.64
3846,1197,2,3,29322.7
3847,1042,96,5,32644.82
3848,1267,22,3,51613.97
3849,1203,65,3,42008.99
3850,775,63,2,69700.35
3851,988,23,4,71800.55
3852,30,86,1,27585.65
3853,634,27,2,12261.06
3854,1247,100,1,52103.73
3855,731,64,4,45680.82
3856,1308,2,5,71880.33
3857,1519,26,3,53239.25
3858,817,81,1,76175.65
3859,1040,9,3,44395.77
3860,1096,95,5,69846.46
3861,1988,8,4,45465.16
3862,508,32,3,63841.41
3863,375,89,2,18497.69
3864,1470,59,2,3505.55
3865,1248,35,5,22413.88
3866,1522,25,1,72518.44
3867,272,67,3,5149.95
3868,467,32,5,61004.94
3869,978,60,1,43092.61
3870,1601,7,3,63263.29
3871,150,26,4,9576.59
3872,171,61,2,8259.11
3873,1208,28,5,39131.28
3874,1166,2,5,34550.53
3875,1854,15,4,62257.45
3876,399,76,5,60515.78
3877,2,33,4,48226.93
3878,1009,81,2,26491.56
3879,990,66,3,76128.43
3880,614,34,5,20146.05
3881,564,87,5,40393.06
3882,1282,57,1,78184.15
3883,1937,24,4,818.43
3884,1830,66,4,39813.3
3885,367,9,4,53935.2
3886,194,57,3,51138.27
3887,1104,24,2,62368.71
3888,1563,30,2,24782.87
3889,626,41,5,37907.49
3890,1403,39,5,17059.27
3891,1377,20,3,12763.1
3892,1570,51,2,68231.88
3893,1250,85,2,26255.8
3894,1058,61,5,63162.27
3895,1597,93,3,18528.27
3896,539,61,3,29851.05
3897,628,43,3,66388.73
3898,646,58,3,34195.24
3899,806,98,4,751.1
3900,1926,52,1,77502.79
3901,725,83,2,78005.37
3902,1571,36,1,65536.09
3903,415,27,3,23794.31
3904,765,4,3,34370.62
3905,784,42,5,44928.79
3906,409,28,5,40383.59
3907,1754,36,1,6230.83
3908,329,42,4,75336.08
3909,1215,61,1,62562.87
3910,799,89,4,20211.74
3911,1243,76,4,5026.55
3912,115,82,3,22299.88
3913,757,57,3,9148.15
3914,276,96,1,26165.28
3915,1588,94,4,65996.56
3916,1790,20,5,24117.79
3917,410,72,1,35228.42
3918,672,74,5,61093.14
3919,534,72,5,65438.61
3920,1413,3,2,61835.43
3921,140,90,3,76587.85
3922,740,99,4,59856.67
3923,440,24,3,37624.61
3924,944,47,3,16158.12
3925,1990,91,3,20651.01
3926,1532,3,2,9798.48
